frame.time_delta,frame.time_delta_displayed,frame.time_epoch,frame.time_invalid,frame.time_relative,eth.src,eth.dst,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,frame.cap_len,frame.len,frame.number,tcp.stream,tcp.analysis.initial_rtt,tcp.time_delta,tcp.len,tcp.window_size_value,tcp.checksum,mqtt.clientid,mqtt.clientid_len,mqtt.conack.flags,mqtt.conack.flags.reserved,mqtt.conack.flags.sp,mqtt.conack.val,mqtt.conflag.cleansess,mqtt.conflag.passwd,mqtt.conflag.qos,mqtt.conflag.reserved,mqtt.conflag.retain,mqtt.conflag.uname,mqtt.conflag.willflag,mqtt.conflags,mqtt.dupflag,mqtt.hdrflags,mqtt.kalive,mqtt.len,mqtt.msg,mqtt.msgid,mqtt.msgtype,mqtt.passwd,mqtt.passwd_len,mqtt.proto_len,mqtt.protoname,mqtt.qos,mqtt.retain,mqtt.sub.qos,mqtt.suback.qos,mqtt.topic,mqtt.topic_len,mqtt.username,mqtt.username_len,mqtt.ver,mqtt.willmsg,mqtt.willmsg_len,mqtt.willtopic,mqtt.willtopic_len,ip.proto
0.002454000,0.002454000,1696475089.324797000,,1074.175548000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,52039,1883,0x0010,54,54,9584,1062,0.002553000,0.002454000,0,502,0x5b2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000000000,0.000000000,1696475089.324797000,,1074.175548000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,52039,1883,0x0018,93,93,9585,1062,0.002553000,0.000000000,39,502,0x6c37,,0,,,,,1,1,0,0,0,1,0,0xc2,,0x10,60,37,,,1,technolgi,9,4,MQTT,,,,,,,user1_david,11,5,,,,,6
0.000456000,0.000456000,1696475089.325253000,,1074.176004000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,52039,0x0018,59,59,9586,1062,0.002553000,0.000456000,5,513,0x3a63,,,0x00,0,0,,,,,,,,,,,0x20,,3,,,2,,,,,,,,,,,,,,,,,,6
0.000063000,0.000063000,1696475089.325316000,,1074.176067000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,52039,0x0011,54,54,9587,1062,,0.000063000,0,513,0x5af4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002401000,0.002401000,1696475089.327717000,,1074.178468000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,52039,1883,0x0010,54,54,9588,1062,0.002553000,0.002401000,0,502,0x5b00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000000000,0.000000000,1696475089.327717000,,1074.178468000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,52039,1883,0x0011,54,54,9589,1062,0.002553000,0.000000000,0,502,0x5afe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000036000,0.000036000,1696475089.327753000,,1074.178504000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,52039,0x0010,54,54,9590,1062,0.002553000,0.000036000,0,513,0x5af3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
1.003647000,1.003647000,1696475090.331400000,,1075.182151000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,36121,1883,0x0002,74,74,9591,1063,,0.000000000,0,64240,0x19cd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000101000,0.000101000,1696475090.331501000,,1075.182252000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,36121,0x0012,66,66,9592,1063,,0.000101000,0,65535,0x5f77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002767000,0.002767000,1696475090.334268000,,1075.185019000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,36121,1883,0x0010,54,54,9593,1063,0.002868000,0.002767000,0,502,0x9e54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000000000,0.000000000,1696475090.334268000,,1075.185019000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,36121,1883,0x0018,89,89,9594,1063,0.002868000,0.000000000,35,502,0x0479,,0,,,,,1,1,0,0,0,1,0,0xc2,,0x10,60,33,,,1,MBIU0,5,4,MQTT,,,,,,,user1_david,11,5,,,,,6
0.000510000,0.000510000,1696475090.334778000,,1075.185529000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,36121,0x0018,59,59,9595,1063,0.002868000,0.000510000,5,513,0x7d8f,,,0x00,0,0,,,,,,,,,,,0x20,,3,,,2,,,,,,,,,,,,,,,,,,6
0.000080000,0.000080000,1696475090.334858000,,1075.185609000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,36121,0x0011,54,54,9596,1063,,0.000080000,0,513,0x9e20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.004554000,0.004554000,1696475090.339412000,,1075.190163000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,36121,1883,0x0010,54,54,9597,1063,0.002868000,0.004554000,0,502,0x9e2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000000000,0.000000000,1696475090.339412000,,1075.190163000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,36121,1883,0x0011,54,54,9598,1063,0.002868000,0.000000000,0,502,0x9e2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000069000,0.000069000,1696475090.339481000,,1075.190232000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,36121,0x0010,54,54,9599,1063,0.002868000,0.000069000,0,513,0x9e1f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
1.003224000,1.003224000,1696475091.342705000,,1076.193456000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,42071,1883,0x0002,74,74,9600,1064,,0.000000000,0,64240,0x0a21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000104000,0.000104000,1696475091.342809000,,1076.193560000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,42071,0x0012,66,66,9601,1064,,0.000104000,0,65535,0x0bc6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002522000,0.002522000,1696475091.345331000,,1076.196082000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,42071,1883,0x0010,54,54,9602,1064,0.002626000,0.002522000,0,502,0x4aa3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000000000,0.000000000,1696475091.345331000,,1076.196082000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,42071,1883,0x0018,87,87,9603,1064,0.002626000,0.000000000,33,502,0xa900,,0,,,,,1,1,0,0,0,1,0,0xc2,,0x10,60,31,,,1,adm,3,4,MQTT,,,,,,,user1_david,11,5,,,,,6
0.000498000,0.000498000,1696475091.345829000,,1076.196580000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,42071,0x0018,59,59,9604,1064,0.002626000,0.000498000,5,513,0x29e0,,,0x00,0,0,,,,,,,,,,,0x20,,3,,,2,,,,,,,,,,,,,,,,,,6
0.000081000,0.000081000,1696475091.345910000,,1076.196661000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,42071,0x0011,54,54,9605,1064,,0.000081000,0,513,0x4a71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002428000,0.002428000,1696475091.348338000,,1076.199089000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,42071,1883,0x0010,54,54,9606,1064,0.002626000,0.002428000,0,502,0x4a7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000000000,0.000000000,1696475091.348338000,,1076.199089000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,42071,1883,0x0011,54,54,9607,1064,0.002626000,0.000000000,0,502,0x4a7b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000070000,0.000070000,1696475091.348408000,,1076.199159000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,42071,0x0010,54,54,9608,1064,0.002626000,0.000070000,0,513,0x4a70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
1.003393000,1.003393000,1696475092.351801000,,1077.202552000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,37781,1883,0x0002,74,74,9609,1065,,0.000000000,0,64240,0x4b59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000107000,0.000107000,1696475092.351908000,,1077.202659000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,37781,0x0012,66,66,9610,1065,,0.000107000,0,65535,0x98b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002587000,0.002587000,1696475092.354495000,,1077.205246000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,37781,1883,0x0010,54,54,9611,1065,0.002694000,0.002587000,0,502,0xd791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000572000,0.000572000,1696475092.355067000,,1077.205818000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,37781,1883,0x0018,89,89,9612,1065,0.002694000,0.000572000,35,502,0xa968,,0,,,,,1,1,0,0,0,1,0,0xc2,,0x10,60,33,,,1,tutor,5,4,MQTT,,,,,,,user1_david,11,5,,,,,6
0.000327000,0.000327000,1696475092.355394000,,1077.206145000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,37781,0x0018,59,59,9613,1065,0.002694000,0.000327000,5,513,0xb6cc,,,0x00,0,0,,,,,,,,,,,0x20,,3,,,2,,,,,,,,,,,,,,,,,,6
0.000071000,0.000071000,1696475092.355465000,,1077.206216000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,37781,0x0011,54,54,9614,1065,,0.000071000,0,513,0xd75d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002435000,0.002435000,1696475092.357900000,,1077.208651000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,37781,1883,0x0010,54,54,9615,1065,0.002694000,0.002435000,0,502,0xd769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000000000,0.000000000,1696475092.357900000,,1077.208651000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,37781,1883,0x0011,54,54,9616,1065,0.002694000,0.000000000,0,502,0xd767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000071000,0.000071000,1696475092.357971000,,1077.208722000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,37781,0x0010,54,54,9617,1065,0.002694000,0.000071000,0,513,0xd75c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
1.003383000,1.003383000,1696475093.361354000,,1078.212105000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,47497,1883,0x0002,74,74,9618,1066,,0.000000000,0,64240,0xde18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000101000,0.000101000,1696475093.361455000,,1078.212206000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,47497,0x0012,66,66,9619,1066,,0.000101000,0,65535,0x767a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002562000,0.002562000,1696475093.364017000,,1078.214768000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,47497,1883,0x0010,54,54,9620,1066,0.002663000,0.002562000,0,502,0xb557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000000000,0.000000000,1696475093.364017000,,1078.214768000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,47497,1883,0x0018,96,96,9621,1066,0.002663000,0.000000000,42,502,0x0933,,0,,,,,1,1,0,0,0,1,0,0xc2,,0x10,60,40,,,1,CHEY_ARCHSVR,12,4,MQTT,,,,,,,user1_david,11,5,,,,,6
0.000496000,0.000496000,1696475093.364513000,,1078.215264000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,47497,0x0018,59,59,9622,1066,0.002663000,0.000496000,5,513,0x948b,,,0x00,0,0,,,,,,,,,,,0x20,,3,,,2,,,,,,,,,,,,,,,,,,6
0.000080000,0.000080000,1696475093.364593000,,1078.215344000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,47497,0x0011,54,54,9623,1066,,0.000080000,0,513,0xb51c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002568000,0.002568000,1696475093.367161000,,1078.217912000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,47497,1883,0x0010,54,54,9624,1066,0.002663000,0.002568000,0,502,0xb528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000000000,0.000000000,1696475093.367161000,,1078.217912000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,47497,1883,0x0011,54,54,9625,1066,0.002663000,0.000000000,0,502,0xb526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000065000,0.000065000,1696475093.367226000,,1078.217977000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,47497,0x0010,54,54,9626,1066,0.002663000,0.000065000,0,513,0xb51b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
1.003008000,1.003008000,1696475094.370234000,,1079.220985000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,48037,1883,0x0002,74,74,9627,1067,,0.000000000,0,64240,0xed1d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000103000,0.000103000,1696475094.370337000,,1079.221088000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,48037,0x0012,66,66,9628,1067,,0.000103000,0,65535,0xfc6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002977000,0.002977000,1696475094.373314000,,1079.224065000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,48037,1883,0x0010,54,54,9629,1067,0.003080000,0.002977000,0,502,0x3b48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000000000,0.000000000,1696475094.373314000,,1079.224065000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,48037,1883,0x0018,92,92,9630,1067,0.003080000,0.000000000,38,502,0xa450,,0,,,,,1,1,0,0,0,1,0,0xc2,,0x10,60,36,,,1,software,8,4,MQTT,,,,,,,user1_david,11,5,,,,,6
0.000498000,0.000498000,1696475094.373812000,,1079.224563000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,48037,0x0018,59,59,9631,1067,0.003080000,0.000498000,5,513,0x1a80,,,0x00,0,0,,,,,,,,,,,0x20,,3,,,2,,,,,,,,,,,,,,,,,,6
0.000078000,0.000078000,1696475094.373890000,,1079.224641000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,48037,0x0011,54,54,9632,1067,,0.000078000,0,513,0x3b11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002441000,0.002441000,1696475094.376331000,,1079.227082000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,48037,1883,0x0010,54,54,9633,1067,0.003080000,0.002441000,0,502,0x3b1d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000000000,0.000000000,1696475094.376331000,,1079.227082000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,48037,1883,0x0011,54,54,9634,1067,0.003080000,0.000000000,0,502,0x3b1b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000072000,0.000072000,1696475094.376403000,,1079.227154000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,48037,0x0010,54,54,9635,1067,0.003080000,0.000072000,0,513,0x3b10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
1.003505000,1.003505000,1696475095.379908000,,1080.230659000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,40079,1883,0x0002,74,74,9636,1068,,0.000000000,0,64240,0x9c3d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000103000,0.000103000,1696475095.380011000,,1080.230762000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,40079,0x0012,66,66,9637,1068,,0.000103000,0,65535,0x22c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002684000,0.002684000,1696475095.382695000,,1080.233446000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,40079,1883,0x0010,54,54,9638,1068,0.002787000,0.002684000,0,502,0x61a0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000000000,0.000000000,1696475095.382695000,,1080.233446000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,40079,1883,0x0018,87,87,9639,1068,0.002787000,0.000000000,33,502,0xb8ff,,0,,,,,1,1,0,0,0,1,0,0xc2,,0x10,60,31,,,1,bbs,3,4,MQTT,,,,,,,user1_david,11,5,,,,,6
0.000498000,0.000498000,1696475095.383193000,,1080.233944000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,40079,0x0018,59,59,9640,1068,0.002787000,0.000498000,5,513,0x40dd,,,0x00,0,0,,,,,,,,,,,0x20,,3,,,2,,,,,,,,,,,,,,,,,,6
0.000080000,0.000080000,1696475095.383273000,,1080.234024000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,40079,0x0011,54,54,9641,1068,,0.000080000,0,513,0x616e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002818000,0.002818000,1696475095.386091000,,1080.236842000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,40079,1883,0x0010,54,54,9642,1068,0.002787000,0.002818000,0,502,0x617a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000000000,0.000000000,1696475095.386091000,,1080.236842000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,40079,1883,0x0011,54,54,9643,1068,0.002787000,0.000000000,0,502,0x6178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000069000,0.000069000,1696475095.386160000,,1080.236911000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,40079,0x0010,54,54,9644,1068,0.002787000,0.000069000,0,513,0x616d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
1.003179000,1.003179000,1696475096.389339000,,1081.240090000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,47545,1883,0x0002,74,74,9645,1069,,0.000000000,0,64240,0xbef1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000100000,0.000100000,1696475096.389439000,,1081.240190000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,47545,0x0012,66,66,9646,1069,,0.000100000,0,65535,0xbb09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002327000,0.002327000,1696475096.391766000,,1081.242517000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,47545,1883,0x0010,54,54,9647,1069,0.002427000,0.002327000,0,502,0xf9e6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000000000,0.000000000,1696475096.391766000,,1081.242517000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,47545,1883,0x0018,88,88,9648,1069,0.002427000,0.000000000,34,502,0x75d4,,0,,,,,1,1,0,0,0,1,0,0xc2,,0x10,60,32,,,1,Dell,4,4,MQTT,,,,,,,user1_david,11,5,,,,,6
0.000479000,0.000479000,1696475096.392245000,,1081.242996000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,47545,0x0018,59,59,9649,1069,0.002427000,0.000479000,5,513,0xd922,,,0x00,0,0,,,,,,,,,,,0x20,,3,,,2,,,,,,,,,,,,,,,,,,6
0.000078000,0.000078000,1696475096.392323000,,1081.243074000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,47545,0x0011,54,54,9650,1069,,0.000078000,0,513,0xf9b3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002447000,0.002447000,1696475096.394770000,,1081.245521000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,47545,1883,0x0010,54,54,9651,1069,0.002427000,0.002447000,0,502,0xf9bf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000000000,0.000000000,1696475096.394770000,,1081.245521000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,47545,1883,0x0011,54,54,9652,1069,0.002427000,0.000000000,0,502,0xf9bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000071000,0.000071000,1696475096.394841000,,1081.245592000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,47545,0x0010,54,54,9653,1069,0.002427000,0.000071000,0,513,0xf9b2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
1.003198000,1.003198000,1696475097.398039000,,1082.248790000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,47717,1883,0x0002,74,74,9654,1070,,0.000000000,0,64240,0xcf00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000102000,0.000102000,1696475097.398141000,,1082.248892000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,47717,0x0012,66,66,9655,1070,,0.000102000,0,65535,0xd60e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002619000,0.002619000,1696475097.400760000,,1082.251511000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,47717,1883,0x0010,54,54,9656,1070,0.002721000,0.002619000,0,502,0x14ec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000000000,0.000000000,1696475097.400760000,,1082.251511000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,47717,1883,0x0018,92,92,9657,1070,0.002721000,0.000000000,38,502,0x91f3,,0,,,,,1,1,0,0,0,1,0,0xc2,,0x10,60,36,,,1,disttech,8,4,MQTT,,,,,,,user1_david,11,5,,,,,6
0.000498000,0.000498000,1696475097.401258000,,1082.252009000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,47717,0x0018,59,59,9658,1070,0.002721000,0.000498000,5,513,0xf423,,,0x00,0,0,,,,,,,,,,,0x20,,3,,,2,,,,,,,,,,,,,,,,,,6
0.000080000,0.000080000,1696475097.401338000,,1082.252089000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,47717,0x0011,54,54,9659,1070,,0.000080000,0,513,0x14b5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.003915000,0.003915000,1696475097.405253000,,1082.256004000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,47717,1883,0x0010,54,54,9660,1070,0.002721000,0.003915000,0,502,0x14c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000000000,0.000000000,1696475097.405253000,,1082.256004000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,47717,1883,0x0011,54,54,9661,1070,0.002721000,0.000000000,0,502,0x14bf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000068000,0.000068000,1696475097.405321000,,1082.256072000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,47717,0x0010,54,54,9662,1070,0.002721000,0.000068000,0,513,0x14b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
1.003367000,1.003367000,1696475098.408688000,,1083.259439000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,37009,1883,0x0002,74,74,9663,1071,,0.000000000,0,64240,0x5eac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000103000,0.000103000,1696475098.408791000,,1083.259542000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,37009,0x0012,66,66,9664,1071,,0.000103000,0,65535,0xa302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002415000,0.002415000,1696475098.411206000,,1083.261957000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,37009,1883,0x0010,54,54,9665,1071,0.002518000,0.002415000,0,502,0xe1df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
